nameseq,pseknc-0,pseknc-1,pseknc-2,pseknc-3,pseknc-4,pseknc-5,pseknc-6,pseknc-7,pseknc-8,pseknc-9,pseknc-10,pseknc-11,pseknc-12,pseknc-13,pseknc-14,pseknc-15,label
N92,0.031,0.05,0.05,0.05,0.15,0.0,0.0,0.0,0.0,0.05,0.15,0.2,0.05,0.05,0.15,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N93,0.092,0.05,0.05,0.1,0.1,0.1,0.05,0.0,0.0,0.1,0.1,0.0,0.05,0.0,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N94,0.049,0.0,0.2,0.05,0.1,0.0,0.0,0.0,0.05,0.1,0.1,0.1,0.1,0.0,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N95,0.0,0.05,0.15,0.05,0.1,0.05,0.0,0.05,0.0,0.1,0.2,0.05,0.1,0.0,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N96,0.025,0.05,0.0,0.15,0.05,0.05,0.05,0.05,0.15,0.0,0.0,0.05,0.0,0.1,0.15,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N97,0.022,0.1,0.05,0.05,0.05,0.15,0.0,0.15,0.05,0.0,0.0,0.0,0.05,0.1,0.0,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N98,0.026,0.05,0.05,0.1,0.1,0.0,0.1,0.05,0.0,0.15,0.0,0.05,0.05,0.05,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N99,0.094,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.15,0.1,0.1,0.0,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N100,0.0,0.0,0.05,0.1,0.15,0.1,0.1,0.1,0.0,0.1,0.05,0.0,0.0,0.2,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N101,0.082,0.0,0.1,0.15,0.1,0.0,0.05,0.05,0.0,0.2,0.05,0.0,0.1,0.0,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N102,0.035,0.15,0.0,0.0,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.2,0.05,0.0,0.15,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N103,0.027,0.15,0.05,0.0,0.15,0.25,0.0,0.15,0.0,0.05,0.0,0.0,0.05,0.1,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N104,0.027,0.05,0.1,0.0,0.15,0.0,0.0,0.1,0.0,0.1,0.05,0.0,0.0,0.05,0.05,0.3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N105,0.0,0.05,0.1,0.05,0.1,0.25,0.0,0.05,0.05,0.0,0.05,0.05,0.05,0.1,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N106,0.061,0.15,0.05,0.05,0.15,0.0,0.1,0.05,0.0,0.1,0.05,0.05,0.1,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N107,0.02,0.0,0.05,0.0,0.05,0.0,0.05,0.05,0.0,0.15,0.45,0.0,0.0,0.0,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N108,0.076,0.1,0.0,0.05,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N109,0.05,0.05,0.05,0.1,0.0,0.1,0.0,0.1,0.05,0.0,0.0,0.0,0.15,0.05,0.0,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N110,0.033,0.0,0.1,0.05,0.05,0.05,0.05,0.1,0.0,0.15,0.1,0.05,0.15,0.05,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N111,0.093,0.05,0.0,0.05,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N112,0.022,0.1,0.0,0.0,0.0,0.15,0.05,0.1,0.05,0.05,0.15,0.05,0.05,0.0,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N113,0.096,0.05,0.05,0.05,0.05,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N114,0.028,0.05,0.1,0.0,0.05,0.1,0.1,0.05,0.1,0.1,0.1,0.05,0.05,0.0,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N115,0.042,0.0,0.05,0.0,0.0,0.2,0.05,0.15,0.0,0.1,0.0,0.05,0.05,0.05,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N116,0.026,0.2,0.05,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.05,0.1,0.05,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N117,0.036,0.05,0.0,0.1,0.05,0.05,0.05,0.0,0.05,0.05,0.0,0.0,0.1,0.0,0.0,0.4,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N118,0.017,0.1,0.05,0.0,0.1,0.15,0.05,0.1,0.05,0.05,0.1,0.0,0.0,0.1,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N119,0.048,0.05,0.0,0.0,0.05,0.35,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N120,0.054,0.0,0.05,0.05,0.05,0.1,0.05,0.05,0.0,0.0,0.0,0.1,0.05,0.15,0.0,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N121,0.043,0.1,0.1,0.0,0.15,0.05,0.05,0.0,0.0,0.1,0.15,0.1,0.05,0.0,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N122,0.0,0.0,0.0,0.1,0.05,0.25,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.05,0.35,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N123,0.0,0.0,0.1,0.0,0.05,0.05,0.0,0.15,0.0,0.0,0.05,0.15,0.05,0.2,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N124,0.059,0.05,0.0,0.1,0.15,0.25,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N125,0.024,0.05,0.0,0.2,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.15,0.0,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N126,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.05,0.2,0.0,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N127,0.0,0.05,0.05,0.1,0.05,0.05,0.1,0.1,0.05,0.15,0.0,0.0,0.05,0.05,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N128,0.111,0.1,0.0,0.05,0.15,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N129,0.022,0.0,0.05,0.05,0.0,0.15,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N130,0.0,0.1,0.05,0.05,0.05,0.0,0.0,0.3,0.0,0.0,0.0,0.05,0.1,0.3,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N131,0.025,0.1,0.0,0.05,0.0,0.0,0.1,0.1,0.0,0.05,0.0,0.1,0.15,0.05,0.1,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N132,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.05,0.1,0.15,0.1,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N133,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.15,0.05,0.0,0.05,0.05,0.1,0.05,0.05,0.35,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N134,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.15,0.0,0.05,0.0,0.0,0.3,0.1,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N135,0.025,0.1,0.0,0.05,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.05,0.15,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N136,0.059,0.1,0.05,0.05,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N137,0.029,0.05,0.05,0.05,0.0,0.1,0.05,0.05,0.05,0.0,0.0,0.15,0.05,0.05,0.1,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N138,0.073,0.05,0.05,0.1,0.15,0.05,0.05,0.0,0.0,0.1,0.0,0.0,0.1,0.05,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N139,0.056,0.05,0.0,0.2,0.1,0.05,0.05,0.0,0.05,0.05,0.0,0.05,0.1,0.05,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N140,0.072,0.05,0.1,0.05,0.1,0.1,0.05,0.05,0.05,0.1,0.0,0.05,0.05,0.0,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N141,0.028,0.0,0.05,0.1,0.05,0.15,0.0,0.1,0.0,0.0,0.0,0.15,0.05,0.15,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N142,0.138,0.05,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.0,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N143,0.024,0.0,0.05,0.15,0.05,0.05,0.0,0.05,0.0,0.0,0.15,0.05,0.15,0.1,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N144,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.3,0.15,0.2,0.0,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N145,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.1,0.0,0.1,0.15,0.1,0.0,0.15,0.15,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N146,0.02,0.05,0.1,0.05,0.0,0.05,0.1,0.05,0.1,0.05,0.05,0.1,0.1,0.0,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N147,0.0,0.05,0.0,0.05,0.0,0.2,0.0,0.15,0.05,0.0,0.15,0.0,0.05,0.1,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N148,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.0,0.0,0.05,0.2,0.05,0.15,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N149,0.025,0.1,0.05,0.0,0.05,0.1,0.1,0.15,0.0,0.2,0.05,0.0,0.05,0.0,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N150,0.092,0.05,0.05,0.05,0.15,0.1,0.1,0.0,0.0,0.1,0.05,0.05,0.05,0.05,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N151,0.0,0.05,0.0,0.0,0.0,0.15,0.05,0.15,0.0,0.05,0.0,0.05,0.05,0.1,0.1,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N152,0.088,0.0,0.05,0.15,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.1,0.15,0.1,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N153,0.049,0.05,0.1,0.0,0.0,0.15,0.05,0.15,0.0,0.1,0.0,0.05,0.15,0.1,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N154,0.091,0.0,0.1,0.1,0.0,0.1,0.0,0.05,0.05,0.05,0.1,0.0,0.15,0.0,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N155,0.0,0.05,0.0,0.0,0.05,0.3,0.1,0.1,0.0,0.1,0.0,0.05,0.05,0.1,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N156,0.031,0.05,0.05,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,0.0,0.4,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N157,0.0,0.0,0.0,0.2,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.05,0.2,0.15,0.05,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N158,0.045,0.05,0.05,0.0,0.05,0.1,0.05,0.05,0.0,0.1,0.1,0.15,0.05,0.05,0.1,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N159,0.127,0.05,0.1,0.05,0.0,0.0,0.05,0.05,0.0,0.05,0.05,0.15,0.15,0.05,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N160,0.189,0.1,0.05,0.05,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N161,0.0,0.1,0.05,0.0,0.05,0.15,0.05,0.05,0.1,0.05,0.05,0.15,0.0,0.0,0.2,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N162,0.084,0.05,0.0,0.05,0.05,0.25,0.0,0.05,0.0,0.0,0.0,0.1,0.05,0.05,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N163,0.052,0.05,0.0,0.05,0.15,0.35,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N164,0.023,0.05,0.05,0.1,0.05,0.1,0.05,0.0,0.0,0.05,0.05,0.1,0.15,0.0,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N165,0.05,0.1,0.05,0.0,0.05,0.05,0.05,0.1,0.05,0.05,0.05,0.05,0.1,0.05,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N166,0.021,0.1,0.05,0.0,0.05,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.1,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N167,0.0,0.0,0.05,0.05,0.05,0.0,0.05,0.0,0.0,0.1,0.15,0.1,0.05,0.05,0.1,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N168,0.0,0.05,0.0,0.1,0.0,0.4,0.0,0.1,0.0,0.05,0.0,0.05,0.1,0.0,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N169,0.0,0.1,0.0,0.1,0.1,0.05,0.05,0.1,0.0,0.05,0.0,0.0,0.1,0.1,0.0,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N170,0.026,0.05,0.0,0.1,0.05,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N171,0.051,0.1,0.0,0.0,0.05,0.1,0.2,0.05,0.0,0.15,0.05,0.05,0.05,0.05,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N172,0.043,0.05,0.05,0.1,0.1,0.0,0.0,0.05,0.05,0.05,0.0,0.05,0.05,0.05,0.1,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N173,0.05,0.1,0.0,0.1,0.1,0.2,0.05,0.0,0.0,0.05,0.05,0.0,0.1,0.05,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N174,0.0,0.05,0.05,0.0,0.1,0.25,0.05,0.05,0.05,0.1,0.25,0.0,0.0,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N175,0.108,0.05,0.05,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.15,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N176,0.056,0.0,0.05,0.05,0.05,0.05,0.0,0.05,0.0,0.05,0.1,0.1,0.1,0.05,0.1,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N177,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.1,0.0,0.05,0.15,0.15,0.0,0.05,0.2,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N178,0.0,0.0,0.05,0.15,0.05,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.15,0.1,0.0,0.3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N179,0.044,0.05,0.05,0.0,0.05,0.0,0.1,0.05,0.05,0.05,0.1,0.1,0.05,0.05,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N180,0.0,0.05,0.0,0.1,0.1,0.05,0.0,0.05,0.0,0.1,0.2,0.1,0.1,0.0,0.15,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N181,0.028,0.1,0.0,0.1,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.1,0.1,0.05,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N182,0.032,0.1,0.05,0.05,0.05,0.0,0.1,0.05,0.0,0.05,0.0,0.15,0.1,0.05,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N183,0.0,0.0,0.0,0.05,0.0,0.1,0.1,0.1,0.0,0.1,0.05,0.1,0.05,0.15,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N184,0.0,0.0,0.0,0.1,0.0,0.1,0.05,0.2,0.05,0.05,0.05,0.0,0.05,0.25,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N185,0.072,0.15,0.0,0.0,0.05,0.05,0.05,0.1,0.0,0.05,0.0,0.1,0.1,0.05,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N186,0.05,0.0,0.05,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.4,0.1,0.05,0.05,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N187,0.068,0.0,0.1,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.1,0.15,0.15,0.0,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N188,0.035,0.05,0.15,0.0,0.05,0.0,0.05,0.0,0.15,0.0,0.3,0.05,0.0,0.05,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N189,0.0,0.0,0.05,0.1,0.15,0.25,0.05,0.0,0.0,0.2,0.05,0.0,0.0,0.05,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N190,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.8,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N191,0.024,0.1,0.1,0.1,0.1,0.1,0.05,0.0,0.05,0.1,0.05,0.05,0.1,0.0,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N192,0.046,0.0,0.05,0.15,0.1,0.05,0.05,0.05,0.05,0.15,0.0,0.0,0.05,0.0,0.15,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N193,0.052,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.15,0.1,0.0,0.15,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N194,0.052,0.1,0.0,0.1,0.15,0.2,0.05,0.05,0.0,0.05,0.0,0.0,0.1,0.05,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N195,0.0,0.1,0.1,0.1,0.1,0.0,0.05,0.05,0.0,0.1,0.1,0.05,0.15,0.05,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N196,0.076,0.0,0.0,0.1,0.05,0.05,0.0,0.1,0.0,0.0,0.0,0.05,0.05,0.15,0.05,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N197,0.039,0.05,0.05,0.0,0.05,0.2,0.05,0.05,0.0,0.05,0.0,0.15,0.05,0.05,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N198,0.104,0.0,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.1,0.1,0.15,0.05,0.0,0.15,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N199,0.032,0.15,0.05,0.05,0.15,0.0,0.05,0.05,0.0,0.05,0.1,0.1,0.1,0.05,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N200,0.027,0.05,0.0,0.1,0.15,0.25,0.05,0.05,0.0,0.05,0.05,0.0,0.0,0.1,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N201,0.024,0.1,0.05,0.05,0.15,0.15,0.05,0.1,0.0,0.0,0.05,0.05,0.05,0.15,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N202,0.077,0.15,0.1,0.0,0.25,0.1,0.05,0.0,0.0,0.1,0.0,0.05,0.05,0.0,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N203,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.35,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N204,0.072,0.05,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.25,0.0,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N205,0.091,0.1,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.1,0.2,0.05,0.05,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N206,0.0,0.1,0.0,0.05,0.0,0.1,0.05,0.2,0.0,0.0,0.0,0.05,0.15,0.1,0.0,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N207,0.211,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N208,0.172,0.05,0.0,0.1,0.05,0.1,0.05,0.05,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N209,0.044,0.0,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.15,0.05,0.05,0.05,0.45,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N210,0.023,0.1,0.05,0.0,0.05,0.25,0.05,0.05,0.1,0.05,0.05,0.05,0.0,0.05,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N211,0.025,0.0,0.1,0.0,0.05,0.35,0.0,0.15,0.0,0.15,0.0,0.0,0.05,0.05,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N212,0.027,0.0,0.1,0.05,0.1,0.2,0.0,0.0,0.0,0.05,0.1,0.1,0.05,0.1,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N213,0.0,0.0,0.05,0.0,0.0,0.05,0.2,0.0,0.0,0.15,0.05,0.15,0.05,0.05,0.05,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N214,0.073,0.1,0.05,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.05,0.25,0.0,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N215,0.109,0.2,0.0,0.05,0.2,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N216,0.078,0.05,0.2,0.05,0.05,0.0,0.1,0.0,0.15,0.1,0.0,0.05,0.05,0.0,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N217,0.025,0.0,0.1,0.05,0.0,0.05,0.0,0.1,0.0,0.05,0.1,0.1,0.2,0.05,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N218,0.0,0.05,0.15,0.05,0.25,0.15,0.0,0.0,0.0,0.1,0.1,0.05,0.05,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N219,0.104,0.05,0.05,0.1,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.1,0.05,0.05,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N220,0.053,0.15,0.05,0.05,0.15,0.1,0.05,0.0,0.0,0.05,0.05,0.05,0.05,0.0,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N221,0.038,0.1,0.05,0.05,0.05,0.0,0.15,0.0,0.1,0.05,0.1,0.1,0.05,0.05,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N222,0.107,0.05,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3,0.0,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N223,0.051,0.1,0.05,0.1,0.05,0.0,0.05,0.1,0.05,0.1,0.1,0.0,0.15,0.0,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N224,0.244,0.15,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.0,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N225,0.028,0.1,0.0,0.05,0.1,0.2,0.15,0.0,0.0,0.1,0.0,0.05,0.05,0.05,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N226,0.155,0.0,0.05,0.05,0.0,0.0,0.05,0.0,0.1,0.05,0.1,0.1,0.05,0.0,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N227,0.114,0.1,0.05,0.0,0.1,0.0,0.05,0.1,0.0,0.1,0.0,0.05,0.1,0.05,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N228,0.0,0.05,0.05,0.0,0.05,0.0,0.1,0.0,0.0,0.1,0.2,0.2,0.05,0.05,0.15,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N229,0.092,0.1,0.05,0.15,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.2,0.05,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N230,0.0,0.05,0.0,0.05,0.05,0.15,0.0,0.2,0.0,0.0,0.0,0.0,0.05,0.2,0.0,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N231,0.0,0.15,0.0,0.0,0.15,0.1,0.1,0.05,0.0,0.1,0.05,0.05,0.05,0.0,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N232,0.0,0.05,0.0,0.05,0.0,0.05,0.05,0.1,0.0,0.05,0.1,0.1,0.05,0.05,0.15,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
