nameseq,pseknc-0,pseknc-1,pseknc-2,pseknc-3,pseknc-4,pseknc-5,pseknc-6,pseknc-7,pseknc-8,pseknc-9,pseknc-10,pseknc-11,pseknc-12,pseknc-13,pseknc-14,pseknc-15,pseknc-16,label
N229,0.011,0.011,0.023,0.035,0.011,0.059,0.011,0.023,0.023,0.0,0.011,0.023,0.035,0.035,0.011,0.023,0.64,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N230,0.012,0.0,0.025,0.038,0.012,0.025,0.012,0.0,0.012,0.012,0.038,0.05,0.038,0.0,0.038,0.063,0.619,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N231,0.024,0.036,0.0,0.0,0.012,0.061,0.036,0.036,0.0,0.024,0.0,0.036,0.024,0.024,0.024,0.024,0.633,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N232,0.015,0.0,0.0,0.03,0.0,0.046,0.015,0.046,0.015,0.0,0.015,0.03,0.0,0.077,0.03,0.138,0.537,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N233,0.027,0.013,0.0,0.041,0.013,0.0,0.013,0.041,0.0,0.027,0.013,0.041,0.041,0.027,0.041,0.069,0.582,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N234,0.0,0.0,0.0,0.027,0.013,0.027,0.013,0.082,0.013,0.013,0.0,0.041,0.0,0.095,0.054,0.027,0.589,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N235,0.012,0.025,0.012,0.0,0.012,0.038,0.0,0.063,0.025,0.0,0.038,0.012,0.012,0.038,0.025,0.063,0.619,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N236,0.0,0.0,0.013,0.027,0.0,0.027,0.0,0.055,0.0,0.027,0.041,0.013,0.027,0.041,0.027,0.111,0.583,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N237,0.012,0.012,0.012,0.012,0.012,0.024,0.024,0.036,0.0,0.061,0.036,0.012,0.024,0.0,0.036,0.048,0.633,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N238,0.051,0.012,0.012,0.038,0.025,0.012,0.025,0.012,0.012,0.038,0.038,0.025,0.012,0.012,0.038,0.012,0.615,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N239,0.0,0.012,0.012,0.0,0.0,0.012,0.038,0.025,0.012,0.025,0.038,0.051,0.0,0.025,0.051,0.077,0.614,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N240,0.045,0.0,0.015,0.03,0.03,0.06,0.015,0.015,0.015,0.015,0.03,0.015,0.0,0.045,0.015,0.105,0.548,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N241,0.022,0.011,0.011,0.022,0.011,0.011,0.033,0.022,0.011,0.033,0.033,0.033,0.022,0.022,0.022,0.011,0.665,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N242,0.011,0.011,0.022,0.011,0.022,0.0,0.011,0.011,0.022,0.022,0.022,0.022,0.0,0.011,0.045,0.091,0.657,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N243,0.0,0.025,0.025,0.0,0.012,0.064,0.051,0.025,0.0,0.051,0.012,0.025,0.025,0.012,0.012,0.038,0.614,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N244,0.0,0.023,0.011,0.023,0.011,0.047,0.011,0.047,0.011,0.035,0.0,0.011,0.023,0.023,0.035,0.035,0.643,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N245,0.036,0.0,0.036,0.0,0.024,0.036,0.024,0.024,0.0,0.036,0.024,0.036,0.012,0.036,0.012,0.024,0.639,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N246,0.022,0.022,0.022,0.022,0.011,0.022,0.022,0.022,0.022,0.0,0.022,0.022,0.033,0.033,0.0,0.033,0.663,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N247,0.0,0.024,0.0,0.036,0.012,0.049,0.049,0.0,0.036,0.012,0.036,0.024,0.024,0.012,0.024,0.024,0.631,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N248,0.02,0.0,0.031,0.041,0.0,0.0,0.02,0.02,0.031,0.02,0.01,0.01,0.041,0.02,0.02,0.02,0.685,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N249,0.03,0.0,0.04,0.03,0.01,0.03,0.01,0.01,0.03,0.02,0.03,0.0,0.03,0.01,0.0,0.02,0.695,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N250,0.011,0.045,0.011,0.011,0.011,0.0,0.022,0.045,0.034,0.022,0.011,0.011,0.011,0.022,0.034,0.034,0.659,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N251,0.0,0.0,0.015,0.03,0.015,0.03,0.03,0.03,0.0,0.015,0.0,0.046,0.03,0.046,0.015,0.153,0.538,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N252,0.022,0.034,0.034,0.0,0.045,0.057,0.022,0.011,0.011,0.022,0.022,0.022,0.011,0.011,0.011,0.0,0.656,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N253,0.022,0.045,0.022,0.0,0.011,0.034,0.011,0.045,0.0,0.022,0.011,0.022,0.057,0.011,0.0,0.022,0.655,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N254,0.0,0.022,0.033,0.0,0.022,0.0,0.022,0.011,0.022,0.022,0.022,0.056,0.022,0.011,0.045,0.022,0.66,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N255,0.024,0.012,0.012,0.024,0.0,0.0,0.0,0.037,0.024,0.012,0.037,0.024,0.024,0.024,0.049,0.061,0.629,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N256,0.034,0.022,0.022,0.022,0.045,0.056,0.011,0.022,0.022,0.0,0.011,0.011,0.0,0.045,0.0,0.011,0.658,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N257,0.032,0.032,0.021,0.01,0.043,0.032,0.032,0.0,0.021,0.021,0.032,0.01,0.0,0.01,0.01,0.01,0.676,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N258,0.0,0.024,0.012,0.036,0.012,0.012,0.0,0.036,0.024,0.0,0.024,0.012,0.036,0.024,0.024,0.085,0.631,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N259,0.013,0.026,0.013,0.013,0.026,0.039,0.0,0.052,0.0,0.0,0.039,0.026,0.026,0.066,0.013,0.039,0.602,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N260,0.032,0.021,0.043,0.0,0.01,0.043,0.032,0.032,0.032,0.043,0.0,0.0,0.021,0.01,0.0,0.0,0.677,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N261,0.013,0.0,0.013,0.027,0.013,0.055,0.027,0.041,0.013,0.027,0.027,0.013,0.013,0.055,0.0,0.068,0.586,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N262,0.0,0.038,0.0,0.025,0.025,0.063,0.025,0.025,0.0,0.038,0.012,0.038,0.038,0.0,0.038,0.012,0.616,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N263,0.0,0.013,0.0,0.013,0.0,0.065,0.013,0.052,0.013,0.026,0.039,0.026,0.013,0.039,0.039,0.039,0.604,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N264,0.0,0.043,0.021,0.01,0.021,0.021,0.01,0.054,0.021,0.021,0.01,0.0,0.021,0.021,0.01,0.032,0.67,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N265,0.0,0.0,0.025,0.025,0.025,0.012,0.012,0.025,0.0,0.025,0.05,0.037,0.025,0.025,0.037,0.05,0.623,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N266,0.011,0.011,0.022,0.022,0.011,0.022,0.022,0.022,0.022,0.022,0.022,0.033,0.033,0.022,0.022,0.011,0.661,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N267,0.0,0.014,0.014,0.029,0.014,0.088,0.014,0.058,0.0,0.0,0.014,0.044,0.044,0.088,0.014,0.0,0.559,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N268,0.0,0.036,0.012,0.012,0.048,0.036,0.012,0.024,0.012,0.024,0.012,0.024,0.0,0.012,0.048,0.048,0.639,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N269,0.034,0.022,0.022,0.022,0.034,0.045,0.011,0.0,0.011,0.022,0.011,0.034,0.022,0.0,0.022,0.022,0.656,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N270,0.049,0.024,0.024,0.036,0.036,0.024,0.012,0.024,0.012,0.049,0.0,0.0,0.036,0.0,0.024,0.012,0.631,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N271,0.044,0.044,0.011,0.022,0.044,0.022,0.022,0.011,0.022,0.011,0.011,0.011,0.022,0.011,0.011,0.011,0.667,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N272,0.022,0.033,0.022,0.033,0.044,0.0,0.011,0.033,0.011,0.033,0.011,0.011,0.022,0.022,0.022,0.0,0.663,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N273,0.012,0.0,0.024,0.036,0.048,0.024,0.024,0.024,0.012,0.048,0.0,0.012,0.0,0.048,0.024,0.024,0.637,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N274,0.012,0.012,0.012,0.012,0.0,0.012,0.024,0.073,0.024,0.024,0.048,0.012,0.012,0.048,0.024,0.012,0.634,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N275,0.019,0.019,0.049,0.0,0.029,0.019,0.009,0.009,0.029,0.019,0.019,0.019,0.009,0.009,0.019,0.009,0.701,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N276,0.0,0.013,0.013,0.0,0.0,0.027,0.027,0.054,0.0,0.027,0.04,0.04,0.013,0.04,0.027,0.081,0.591,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N277,0.014,0.014,0.0,0.058,0.014,0.058,0.0,0.043,0.029,0.014,0.0,0.0,0.029,0.029,0.029,0.102,0.561,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N278,0.026,0.013,0.013,0.013,0.0,0.0,0.013,0.013,0.026,0.0,0.026,0.026,0.013,0.026,0.026,0.16,0.599,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N279,0.076,0.021,0.032,0.032,0.043,0.01,0.0,0.01,0.021,0.01,0.0,0.0,0.021,0.032,0.0,0.01,0.672,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N280,0.011,0.011,0.023,0.0,0.0,0.047,0.035,0.035,0.0,0.047,0.035,0.023,0.035,0.0,0.011,0.035,0.643,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N281,0.0,0.038,0.025,0.012,0.038,0.012,0.0,0.038,0.0,0.012,0.038,0.038,0.038,0.025,0.025,0.038,0.611,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N282,0.022,0.022,0.033,0.0,0.022,0.022,0.033,0.022,0.011,0.044,0.033,0.022,0.011,0.011,0.022,0.0,0.666,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N283,0.022,0.033,0.022,0.022,0.044,0.067,0.0,0.033,0.022,0.011,0.011,0.0,0.011,0.022,0.011,0.0,0.663,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N284,0.075,0.037,0.0,0.037,0.037,0.012,0.0,0.025,0.012,0.025,0.0,0.012,0.025,0.012,0.037,0.025,0.621,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N285,0.014,0.029,0.0,0.0,0.0,0.014,0.029,0.058,0.014,0.0,0.014,0.014,0.014,0.058,0.014,0.159,0.564,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N286,0.012,0.038,0.0,0.025,0.012,0.012,0.038,0.038,0.0,0.025,0.025,0.025,0.051,0.025,0.0,0.051,0.611,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N287,0.012,0.012,0.025,0.0,0.025,0.126,0.012,0.037,0.0,0.05,0.037,0.0,0.025,0.0,0.012,0.0,0.621,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N288,0.047,0.059,0.0,0.023,0.011,0.023,0.011,0.047,0.0,0.011,0.0,0.011,0.059,0.011,0.011,0.023,0.64,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N289,0.0,0.055,0.013,0.013,0.041,0.069,0.013,0.083,0.0,0.027,0.0,0.0,0.041,0.055,0.0,0.0,0.583,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N290,0.012,0.037,0.012,0.012,0.012,0.062,0.012,0.049,0.012,0.012,0.0,0.012,0.037,0.012,0.012,0.062,0.626,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N291,0.0,0.031,0.031,0.01,0.031,0.031,0.021,0.01,0.031,0.031,0.021,0.021,0.0,0.01,0.031,0.0,0.681,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N292,0.0,0.022,0.022,0.033,0.011,0.022,0.022,0.033,0.033,0.0,0.011,0.022,0.033,0.033,0.022,0.011,0.669,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N293,0.011,0.033,0.022,0.044,0.0,0.0,0.022,0.022,0.022,0.0,0.011,0.033,0.077,0.022,0.0,0.011,0.668,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N294,0.045,0.011,0.034,0.034,0.034,0.011,0.011,0.0,0.0,0.022,0.0,0.045,0.034,0.011,0.022,0.022,0.659,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N295,0.013,0.0,0.0,0.026,0.013,0.066,0.013,0.026,0.0,0.053,0.0,0.026,0.026,0.0,0.053,0.08,0.599,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N296,0.013,0.013,0.013,0.081,0.04,0.0,0.0,0.013,0.013,0.0,0.04,0.013,0.04,0.054,0.013,0.054,0.592,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N297,0.01,0.043,0.021,0.01,0.021,0.043,0.043,0.0,0.032,0.01,0.0,0.032,0.021,0.021,0.01,0.0,0.671,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N298,0.017,0.008,0.044,0.008,0.0,0.008,0.008,0.017,0.035,0.008,0.008,0.026,0.026,0.008,0.017,0.017,0.731,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N299,0.026,0.0,0.026,0.0,0.013,0.079,0.052,0.026,0.0,0.052,0.026,0.026,0.0,0.039,0.013,0.013,0.604,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N300,0.0,0.057,0.0,0.011,0.034,0.034,0.034,0.011,0.011,0.023,0.023,0.034,0.023,0.0,0.023,0.023,0.652,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N301,0.011,0.023,0.011,0.023,0.0,0.011,0.023,0.034,0.023,0.0,0.023,0.034,0.034,0.034,0.023,0.034,0.651,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N302,0.009,0.009,0.029,0.009,0.0,0.009,0.039,0.019,0.029,0.039,0.039,0.0,0.019,0.009,0.0,0.029,0.706,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N303,0.012,0.038,0.0,0.025,0.025,0.025,0.025,0.05,0.0,0.025,0.0,0.012,0.05,0.025,0.012,0.05,0.618,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N304,0.012,0.012,0.012,0.024,0.024,0.024,0.024,0.012,0.012,0.048,0.024,0.036,0.012,0.012,0.061,0.012,0.633,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N305,0.0,0.0,0.025,0.025,0.012,0.038,0.012,0.038,0.025,0.012,0.012,0.038,0.012,0.038,0.038,0.051,0.617,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N306,0.0,0.013,0.013,0.0,0.013,0.078,0.013,0.078,0.0,0.039,0.013,0.026,0.013,0.039,0.039,0.013,0.605,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N307,0.028,0.0,0.014,0.042,0.057,0.0,0.0,0.014,0.014,0.028,0.0,0.014,0.0,0.042,0.042,0.128,0.57,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N308,0.038,0.038,0.0,0.025,0.012,0.088,0.025,0.05,0.012,0.012,0.0,0.0,0.038,0.038,0.0,0.0,0.618,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N309,0.012,0.025,0.0,0.012,0.012,0.064,0.038,0.051,0.012,0.012,0.012,0.025,0.025,0.051,0.012,0.012,0.61,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N310,0.035,0.023,0.011,0.011,0.023,0.035,0.011,0.058,0.011,0.023,0.0,0.0,0.023,0.047,0.011,0.023,0.646,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N311,0.012,0.012,0.025,0.0,0.025,0.025,0.025,0.051,0.012,0.051,0.038,0.0,0.012,0.038,0.012,0.038,0.61,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N312,0.04,0.027,0.013,0.013,0.027,0.027,0.027,0.027,0.013,0.013,0.027,0.027,0.013,0.04,0.013,0.054,0.593,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N313,0.048,0.036,0.012,0.012,0.024,0.036,0.024,0.06,0.012,0.024,0.0,0.0,0.024,0.036,0.012,0.0,0.637,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N314,0.068,0.027,0.013,0.041,0.027,0.013,0.0,0.013,0.0,0.027,0.0,0.013,0.054,0.0,0.027,0.082,0.588,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
